"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DE","Business was the owner's primary source of personal income","2018","484166","78.0","0.5","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","143750","22.1","2.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","127047","21.5","2.3","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","3179","26.5","8.0","2.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","897","30.7","15.7","3.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","13885","27.4","4.7","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","145","22.5","34.8","7.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","24559","26.1","3.0","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","119193","21.4","2.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","7008","23.2","7.3","1.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DF","Business was not the owner's primary source of personal income","2018","136744","22.0","1.9","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","651139","100.0","0.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","590982","100.0","0.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","12008","100.0","3.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","2921","100.0","6.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","50627","100.0","2.0","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","645","100.0","9.3","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","94140","100.0","1.2","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","557000","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","30229","100.0","2.6","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O05","PRIMINC","DG","Total reporting","2018","620909","100.0","0.7","0.0"
